,SK_ID_CURR,TARGET
116,100931,0.8604530788528564
117,100952,0.695387826916029
118,100953,0.7507974457605067
119,100965,0.2800883573466115
120,100970,0.6662226676316898
121,100982,0.27795201236720946
122,100983,0.1742242942041866
123,100984,0.5663315807216264
124,100987,0.5426889984298455
125,100997,0.5951858791114292
126,100998,0.4762033435983932
127,101002,0.6695053424931554
128,101005,0.2066332221577165
129,101008,0.2779359174539303
130,101020,0.61630126479617
131,101021,0.5545074401001953
132,101024,0.6264989026226957
133,101025,0.3459431399082892
134,101026,0.7330572008864096
135,101031,0.670758814279516
136,101041,0.8056221721651627
137,101051,0.8967842474648254
138,101055,0.38465054088771333
139,101056,0.21598852270613333
140,101057,0.6686906120461485
141,101064,0.7384869588525531
142,101079,0.488210995331926
143,101087,0.7622088751896454
144,101090,0.6850633117511932
145,101092,0.46335304985299164
146,101097,0.3022923902720619
147,101099,0.8643956786360636
148,101107,0.4951668352262968
149,101118,0.5853363015992183
150,101125,0.395480764815729
151,101126,0.8967305886941821
152,101128,0.8499114540606316
153,101136,0.4013160255500752
154,101140,0.6509241724615791
155,101149,0.41864030624151094
156,101160,0.44277132274413733
157,101169,0.30084066566470713
158,101181,0.5052130355641282
159,101186,0.911505375112922
160,101190,0.4446641804193049
161,101193,0.2777596838271742
162,101194,0.4812896687649989
163,101198,0.48418365456531476
164,101200,0.857454956246412
165,101204,0.6875830530981133
166,101211,0.5781840836876988
167,101213,0.5666127628936
168,101223,0.7299746288674716
169,101225,0.41632703621107325
170,101237,0.5006059279380559
171,101243,0.43941667609200274
172,101244,0.379198385142803
173,101258,0.7191998204804004
174,101259,0.33275978871424594
175,101268,0.2848605981252198
176,101269,0.7642120735989195
177,101271,0.45819481320081523
178,101279,0.5946554312394257
179,101281,0.15114465648342568
180,101287,0.6376247400523901
181,101292,0.5277421222413087
182,101294,0.6038899887822623
183,101296,0.44378855210846624
184,101297,0.7557790286829943
185,101299,0.8556109752464209
186,101301,0.7273609626581946
187,101305,0.5666176433315673
188,101308,0.44422637717652624
189,101318,0.8734168161606211
190,101327,0.1588030872603382
191,101329,0.739260560316722
192,101332,0.6212988748023517
193,101337,0.45387783283464334
194,101343,0.8308082723558149
195,101345,0.7719808705981475
196,101346,0.8928041697345339
197,101353,0.8972619471092046
198,101354,0.36344419480170886
199,101355,0.3044892000661288
200,101356,0.7761045961575535
201,101362,0.45035995388234196
202,101363,0.17306256542231857
203,101365,0.8637625673714767
204,101366,0.3842872557531968
205,101367,0.24338317173982682
206,101368,0.8593437132064592
207,101374,0.2963761121903411
208,101380,0.8910032585245548
209,101383,0.9890422281211371
210,101398,0.875691962840645
211,101399,0.16384632159231183
212,101401,0.20054240062837037
213,101412,0.5523207168646258
214,101426,0.6804376701575385
215,101427,0.07259730911782092
216,101428,0.39807057470053797
217,101429,0.3383974413156202
218,101434,0.7140997863388474
219,101440,0.3397952242864599
220,101448,0.4590415913879542
221,101449,0.7441767880751511
222,101465,0.4739129504608621
223,101467,0.8255779915738839
224,101472,0.42635950846531967
225,101478,0.17415433397622404
226,101497,0.4970268520182668
227,101504,0.4190539229237643
228,101547,0.6476018556725391
229,101548,0.5646004139675934
230,101555,0.43354064647534307
231,101570,0.8328813310606599
232,101572,0.631158783384368
233,101578,0.6958164559935387
234,101580,0.28868046061825936
235,101588,0.42984022787777654
236,101602,0.7280375379465638
237,101610,0.370763567834967
238,101614,0.6038054398533255
239,101616,0.6874637925188358
240,101643,0.47244260145220907
241,101644,0.754386733515208
242,101649,0.5103699803477626
243,101650,0.47733138153535903
244,101665,0.9264979065716668
245,101667,0.5075006815649911
246,101669,0.6487917236675664
247,101674,0.44673926565367594
248,101675,0.7745041230161678
249,101678,0.38227359777777814
250,101682,0.33894774808920214
251,101686,0.5107988178852695
252,101697,0.24555387175956633
253,101700,0.17039683696799224
254,101711,0.7416132686489867
255,101714,0.7129047892760216
256,101715,0.19932810345869545
257,101728,0.7181240439520858
258,101732,0.6202941564150763
259,101757,0.27708336513785303
260,101758,0.47392362552145384
261,101759,0.5902213170878297
262,101762,0.6606417842907141
263,101764,0.5395709749188624
264,101780,0.15680616750554577
265,101784,0.7992855329319496
266,101789,0.893138824862532
267,101816,0.4800132674797595
268,101819,0.7352773040323366
269,101827,0.8736827848737454
270,101863,0.4443800420326631
271,101867,0.580743270575037
272,101870,0.8928842713965044
273,101873,0.26846170976953176
274,101878,0.4483805191627168
275,101879,0.7553397056719913
276,101880,0.9103306645625427
277,101887,0.4663790237952543
278,101897,0.8473519574132808
279,101901,0.5012535206911612
280,101903,0.1465265377899153
281,101920,0.524673938074852
282,101921,0.7599506911010172
283,101922,0.71941559764541
284,101961,0.3044090081141342
285,101962,0.7370287985910637
286,101971,0.38060170541553273
287,101976,0.2079962769410716
288,102002,0.4928986754785788
289,102005,0.8117284689504334
290,102007,0.09973371887258531
291,102017,0.8782942636808659
292,102019,0.2457593013424353
293,102029,0.8941046192132911
294,102051,0.22833452956603228
295,102052,0.8961339578647389
296,102054,0.7727247261039965
297,102062,0.5187388349263274
298,102067,0.3205324000493569
299,102068,0.4999941466622677
300,102070,0.6231334304380634
301,102090,0.5907334687702454
302,102092,0.5403839301098314
303,102099,0.5026932910569898
304,102100,0.6557753195224195
305,102112,0.21808687801031623
306,102113,0.6944491697094812
307,102122,0.37773224036656494
308,102123,0.6839178165020263
309,102125,0.751940186681466
310,102126,0.2587867863393405
311,102146,0.6789522179508627
312,102147,0.5913444759729782
313,102151,0.6653273851899945
314,102158,0.4413880068570829
315,102159,0.6345900394700522
316,102162,0.528370413809139
317,102165,0.6545192377928647
318,102166,0.6694136428642258
319,102174,0.8544914732808553
320,102193,0.18375379541811898
321,102198,0.700096479883768
322,102205,0.35902401571639686
323,102206,0.8816410337702107
324,102218,0.6735733746743091
325,102221,0.6869251486209704
326,102230,0.4604636186175304
327,102238,0.6803520154182271
328,102248,0.73258291885466
329,102252,0.34308281288486064
330,102259,0.6000950049460031
331,102262,0.4091276372514091
332,102273,0.6579114686240528
333,102286,0.42540421321710353
334,102293,0.8257601572423425
335,102294,0.7867822250782579
336,102296,0.6274054825979201
337,102298,0.5104293762909689
338,102303,0.7403117321951862
339,102309,0.750319792658144
340,102315,0.5532329838377059
341,102340,0.5557840640531757
342,102342,0.3940831260533826
343,102344,0.48901757428210635
344,102346,0.5400294489818128
345,102347,0.7521172588254001
346,102374,0.6563268416069674
347,102380,0.7822811066716041
348,102387,0.891383565324411
349,102393,0.6863315926385909
350,102403,0.7316414643980234
351,102413,0.5394715245302085
352,102414,0.9728148256475714
353,102415,0.6832388394029086
354,102416,0.3415536954498801
355,102439,0.6578704361119015
356,102441,0.6449743006165758
357,102443,0.7474575031327213
358,102444,0.4662499098448266
359,102445,0.3917611207446663
360,102448,0.5347665904994251
361,102449,0.5332548169631589
362,102450,0.40090278668388124
363,102456,0.6788097349968697
364,102458,0.43903734003448247
365,102459,0.4701765733933675
366,102465,0.7813953261992916
367,102470,0.23775792349922276
368,102471,0.7137369832233491
369,102475,0.5052478932124083
370,102476,0.3251895228379623
371,102506,0.4795814474273742
372,102509,0.7147600267068028
373,102519,0.7495815957338081
374,102522,0.4442012614054994
375,102545,0.6434185859790529
376,102549,0.68255240127023
377,102562,0.9174557130951718
378,102563,0.7821585705057248
379,102568,0.412588633082124
380,102582,0.4956363798965714
381,102592,0.7782700815418166
382,102597,0.3795258672106846
383,102605,0.7074204406594415
384,102614,0.8324132681787174
385,102617,0.3241773710694813
386,102634,0.6719837625548485
387,102652,0.7246667602668901
388,102655,0.8396773592968005
389,102671,0.44763279492424224
390,102694,0.2053019241185957
391,102701,0.7057123682042679
392,102703,0.822815313701964
393,102704,0.784233303636797
394,102713,0.8987944382695089
395,102720,0.35784865835975055
396,102731,0.8143300558574081
397,102733,0.5783116676475557
398,102749,0.6966808089647929
399,102755,0.5887325214506369
400,102763,0.9755111582523468
401,102770,0.5020754512074984
402,102772,0.40777082967195866
403,102799,0.348257777204412
404,102838,0.8074026613308941
405,102854,0.705996139135032
406,102862,0.27519522146804765
407,102863,0.735598105561142
408,102867,0.9046389133608125
409,102868,0.8814941072087867
410,102878,0.5426603529135845
411,102887,0.6682281965025035
412,102898,0.301467911501188
413,102904,0.44187085825368655
414,102912,0.5488570127990282
415,102919,0.7530282332048055
416,102927,0.5553631599134337
417,102932,0.7163527122779001
418,102933,0.39555407677118826
419,102935,0.7318113904280568
420,102958,0.5601200391570671
421,102969,0.3537883623278375
422,102971,0.7594202692122229
423,102975,0.6370746701392631
424,102979,0.6097296025915722
425,102982,0.8644399916760359
426,102987,0.2386952156542378
427,102989,0.5800174234519542
428,102995,0.4910645873843491
429,102996,0.7566509252500758
430,103000,0.7502337858699558
431,103001,0.5523961935697788
432,103004,0.6229302507870202
433,103010,0.7873434210989639
434,103025,0.1593954007542573
435,103029,0.5774160042228007
436,103046,0.39034880555233076
437,103056,0.6480751174232005
438,103062,0.47792559516127886
439,103078,0.7903514392311266
440,103083,0.7817191388467978
441,103092,0.4813484902493931
442,103096,0.42085092028381554
443,103097,0.45616801915055083
444,103102,0.1699550414565697
445,103112,0.5920014154748308
446,103132,0.6606313386605478
447,103144,0.6177984596486222
448,103145,0.565136921461987
449,103146,0.878325430137527
450,103147,0.42430461406474274
451,103158,0.5643618447535323
452,103171,0.5968580552053528
453,103173,0.7705457935919069
454,103184,0.7820924824647782
455,103195,0.3781593067050054
456,103196,0.6861724560673117
457,103206,0.9131968453255781
458,103230,0.514806111811178
459,103231,0.20569242576587632
460,103232,0.7892446600535246
461,103239,0.3798684168599177
462,103240,0.36656722181262436
463,103243,0.6981967252954575
464,103252,0.3512331783610124
465,103258,0.6116460097431085
466,103259,0.311483382521371
467,103279,0.7253545488398376
468,103280,0.9282460167882247
469,103286,0.730609394791196
470,103287,0.10998577398493992
471,103290,0.8388204985949578
472,103298,0.6607605470676376
473,103315,0.9633295114654854
474,103319,0.8166362823085533
475,103334,0.29844142630017123
476,103336,0.4348592545003529
477,103345,0.6652282542633328
478,103368,0.8134585906665517
479,103371,0.3380533661245231
480,103377,0.7274881943017766
481,103398,0.8437025143989604
482,103404,0.5179639049636133
483,103408,0.29706052691162677
484,103410,0.6499380702053912
485,103418,0.8985061323110707
486,103420,0.4213287076677502
487,103432,0.4133756537014942
488,103433,0.8919138520247397
489,103436,0.9003773869383818
490,103440,0.7475787200579709
491,103453,0.7502195206445739
492,103459,0.622300580192304
493,103460,0.6682924196008456
494,103461,0.7860265017071877
495,103462,0.6446069738494659
496,103473,0.24172698675416593
497,103474,0.8267007468700095
498,103475,0.25001289253081216
499,103478,0.302317215179716
500,103480,0.4108484756455977
501,103484,0.826614841822526
502,103494,0.5175192733770199
503,103513,0.5969249604940644
504,103515,0.478308084996261
505,103516,0.16430982521158521
506,103525,0.583716392378643
507,103541,0.19753956008650952
508,103544,0.8620386001004676
509,103562,0.14737173795441472
510,103570,0.1331779211721914
511,103572,0.4293877352969182
512,103574,0.7962601053558368
513,103575,0.6300825797948766
514,103591,0.34215982443406556
515,103594,0.7991821545284836
516,103609,0.5791066819808535
517,103613,0.3595594097315591
518,103614,0.6273773395253441
519,103615,0.658776928306041
520,103624,0.6670494100158573
521,103625,0.26816451549588616
522,103628,0.2977261312548072
523,103629,0.8985059896193627
524,103647,0.40917107768689487
525,103648,0.6941243429824183
526,103651,0.6599159965371613
527,103658,0.7788898455046571
528,103668,0.6801661892874195
529,103669,0.627717852895588
530,103676,0.44736166333319305
531,103682,0.6903940541497638
532,103683,0.3322347368420455
533,103689,0.7659529960444071
534,103725,0.6129410928285648
535,103733,0.43550846763735596
536,103744,0.6919010907198799
537,103762,0.22933789086899503
538,103771,0.1525427492030076
539,103773,0.8955065584308043
540,103783,0.5302418294429394
541,103784,0.5240730423997788
542,103808,0.8532120696837486
543,103812,0.5341842776264806
544,103813,0.31303317508690987
545,103814,0.5036613074396468
546,103818,0.42711924521487066
547,103824,0.797220422459576
548,103828,0.7946193652309741
549,103830,0.0901532885416918
550,103840,0.8605331804366566
551,103842,0.4379918247714435
552,103847,0.2761412528991455
553,103848,0.3673083844700493
554,103851,0.7942437008812553
555,103854,0.2496067898697375
556,103857,0.27928587241391634
557,103861,0.8990454760867156
558,103862,0.5612989334737879
559,103865,0.45079814661778683
560,103870,0.8751773350932908
561,103876,0.7578483680021553
562,103891,0.11333643423716988
563,103908,0.5318076424494105
564,103914,0.4075599893814511
565,103918,0.4878678729843322
566,103940,0.7855764413180955
567,103963,0.48970058603586586
568,103966,0.6149522862174003
569,103971,0.3012222227965824
570,103980,0.4739019843159561
571,103984,0.4986585063381219
572,103985,0.7023706329363693
573,103998,0.13192350327492164
574,104019,0.7909030157978282
575,104026,0.811683518083004
576,104035,0.49518757464632734
577,104044,0.5462292255547094
578,104045,0.6821955366117523
579,104047,0.4434236785909009
580,104051,0.7684020186257943
581,104058,0.6447229446622188
582,104063,0.8505879847452781
583,104066,0.42673899633297896
584,104087,0.7643218029066441
585,104089,0.624891049490383
586,104095,0.6749177720601583
587,104098,0.31589763034299745
588,104104,0.757494550719762
589,104110,0.07020902403107143
590,104120,0.5006164112835171
591,104122,0.7078128262111113
592,104131,0.6674378679200826
593,104132,0.505336893369554
594,104135,0.670340808614581
595,104136,0.6852453626712283
596,104149,0.4244662393019143
597,104150,0.6683024834813815
598,104156,0.1696016336974172
599,104165,0.3381987617740403
600,104175,0.6878442661938436
601,104179,0.40884946623314067
602,104184,0.4094586961953002
603,104206,0.7571747916150133
604,104216,0.173504947375566
605,104230,0.31570395327644063
606,104257,0.7617043304348959
607,104272,0.6865758135575334
608,104273,0.6678105329826074
609,104278,0.8001697614547731
610,104294,0.4254575610198894
611,104295,0.6266486201013353
612,104297,0.6809314684390473
613,104298,0.6010388416681225
614,104308,0.5360918798107028
615,104318,0.7711448878958728
616,104319,0.4512575712546868
617,104320,0.5450678709480559
618,104327,0.4384817990186062
619,104334,0.5058371529846947
620,104344,0.6538334158465711
621,104350,0.7883952985798218
622,104351,0.4992879851209443
623,104354,0.45140989100780593
624,104369,0.4660532313082437
625,104376,0.49402830694591127
626,104381,0.6865365973638384
627,104384,0.5444376731297274
628,104391,0.6363781078292206
629,104394,0.6681581598513282
630,104398,0.19235123719302194
631,104402,0.8190685611092331
632,104408,0.4437024965205273
633,104409,0.8412190262635266
634,104410,0.15694662818850158
635,104412,0.47421111661778237
636,104417,0.5102692228856767
637,104424,0.47649322361099145
638,104426,0.806209036005628
639,104435,0.6755668012383845
640,104445,0.7262637173576237
641,104458,0.8933878156645043
642,104460,0.7562705701272345
643,104466,0.7724904695590418
644,104472,0.41699826284192554
645,104473,0.5124957685384923
646,104479,0.8507597436523759
647,104480,0.7876331013591522
648,104482,0.3987139086924337
649,104499,0.889132883370111
650,104501,0.8789649758472785
651,104502,0.8071160957242608
652,104506,0.46613574767266197
653,104510,0.9007209283905452
654,104512,0.5056023666054913
655,104520,0.27414044248400704
656,104528,0.5486853389386641
657,104529,0.8738715100562311
658,104541,0.6889869690412502
659,104578,0.8186239911911807
660,104584,0.6407161917270168
661,104588,0.33930988110179605
662,104602,0.3066112573191787
663,104610,0.7906851666353676
664,104611,0.22548885010938824
665,104618,0.5613885323679414
666,104620,0.7614207578286833
667,104622,0.8993653202299075
668,104624,0.6060667787664377
669,104625,0.3880723687198787
670,104634,0.41982178941221593
671,104639,0.49830371262024475
672,104646,0.8035943267266762
673,104647,0.5384875414585402
674,104652,0.783019478877125
675,104670,0.4839184984266154
676,104677,0.7484491750474414
677,104685,0.33156204733947037
678,104691,0.5670469603837884
679,104696,0.5326401584400299
680,104699,0.7572303644268615
681,104712,0.3854764066212679
682,104714,0.6806232065091183
683,104717,0.6342592759001067
684,104718,0.7991564556466849
685,104740,0.5958842540570428
686,104741,0.7118513517091136
687,104743,0.9071340834486735
688,104744,0.6963439846829229
689,104747,0.47811543134325485
690,104767,0.4678500575766785
691,104772,0.1390998443530479
692,104776,0.296797178284793
693,104779,0.8444302513206297
694,104814,0.8510154679655502
695,104815,0.7993717476400902
696,104830,0.5022357369777519
697,104831,0.28236276395120674
698,104833,0.47909807523499126
699,104839,0.7641103290410254
700,104840,0.7371332220612358
701,104860,0.4916086570952384
702,104861,0.8598175380325802
703,104866,0.5792697603044197
704,104870,0.7886514646826404
705,104877,0.437545869808589
706,104878,0.8435096777514098
707,104879,0.8624433457661079
708,104880,0.3627943892561528
709,104899,0.8419877158393464
710,104906,0.5107205672645551
711,104907,0.6328195014285956
712,104913,0.45409012560702133
713,104916,0.37771956597279543
714,104921,0.6249186607982482
715,104930,0.5938003832746561
716,104931,0.18034417589967922
717,104936,0.6696911851662094
718,104937,0.5435620007878401
719,104942,0.8114096477757567
720,104943,0.7375553245786001
721,104969,0.6262334108163232
722,104972,0.18993949986905156
723,104988,0.34660371180751515
724,105013,0.7996071884584046
725,105015,0.683255575424379
726,105019,0.3081423817919149
727,105027,0.6043783113712268
728,105030,0.5940526958046691
729,105035,0.1201004161104059
730,105041,0.8078620794133143
731,105051,0.39927792187357325
732,105056,0.5206849644526689
733,105067,0.11158327954791825
734,105071,0.6256223223547781
735,105072,0.6820403585026551
736,105074,0.3107028739950426
737,105091,0.5408366988219928
738,105101,0.6429734381109246
739,105103,0.7076562006727172
740,105134,0.6666974679261999
741,105139,0.7624270889923985
742,105142,0.41045160039734174
743,105146,0.6657766239774683
744,105163,0.6848305939274251
745,105168,0.47031475594803307
746,105172,0.8045691941447918
747,105176,0.21914823692228413
748,105195,0.5280621699748398
749,105196,0.1378785582394927
750,105197,0.8487208848497548
751,105203,0.624367787619979
752,105223,0.5113465690160526
753,105227,0.22814546568232086
754,105228,0.9308287850117356
755,105230,0.2287446239636387
756,105231,0.2423673794131872
757,105239,0.8448053816065554
758,105242,0.5729422636371873
759,105244,0.7229418251600079
760,105245,0.546308587820137
761,105248,0.7894998535626478
762,105249,0.7305976879066367
763,105266,0.25893951210236277
764,105271,0.22705553795123445
765,105276,0.5882975879776001
766,105282,0.8467598541912518
767,105292,0.4560777514726131
768,105297,0.9522051720889109
769,105332,0.5478695631701671
770,105333,0.7983401362768713
771,105343,0.6277867059889222
772,105344,0.6032123694060391
773,105345,0.36660925078873885
774,105357,0.6900820023712599
775,105359,0.5579102062001544
776,105366,0.6222961303816773
777,105367,0.7610621891367833
778,105370,0.9042638796281496
779,105377,0.4636150283524473
780,105390,0.7336148377691301
781,105399,0.8775276606082465
782,105403,0.5419158907178991
783,105404,0.6967261975594112
784,105414,0.7872090081923302
785,105417,0.5777784943715085
786,105425,0.40277904241084905
787,105452,0.5416987850411216
788,105454,0.4242975240041905
789,105456,0.5358885964511118
790,105470,0.7500021874527305
791,105471,0.5989285031868161
792,105483,0.3065207639568106
793,105493,0.2595018022335124
794,105508,0.48477299792489603
795,105514,0.6164230975189164
796,105515,0.8141386651881266
797,105528,0.2521242670900614
798,105529,0.7188294734730052
799,105531,0.6231037209458196
800,105532,0.6672609620440624
801,105558,0.8363301048094476
802,105574,0.8587034488510423
803,105578,0.9376277886669968
804,105584,0.10411967532010236
805,105595,0.617772495481508
806,105617,0.4536587211046832
807,105618,0.6464828201694944
808,105621,0.6509677643334755
809,105625,0.624577775107376
810,105629,0.45028938789542616
811,105630,0.8746541225534235
812,105634,0.8059141868134908
813,105635,0.8768822584176372
814,105641,0.31722007161504473
815,105647,0.6039809133437806
816,105648,0.5798209746399504
817,105655,0.7130662223174671
818,105657,0.7949116128100719
819,105672,0.3590451387530872
820,105678,0.3653451050733162
821,105682,0.42196080206858544
822,105691,0.7657281246775428
823,105692,0.5316890754929362
824,105706,0.6111821376715215
825,105712,0.848020391126781
826,105720,0.5973616174206122
827,105734,0.8058308507378007
828,105735,0.7744279683881737
829,105736,0.29403993291186714
830,105737,0.8557694527343268
831,105738,0.400282515236685
832,105740,0.2124478461259406
833,105744,0.6551196497429752
834,105747,0.6379678860689215
835,105749,0.2579302215954016
836,105754,0.591165979156751
837,105758,0.7402419379789305
838,105760,0.4466394773657504
839,105767,0.3500437221276652
840,105784,0.44045721190360765
841,105791,0.6813965743333512
842,105802,0.27406628033924996
843,105807,0.31464934065306305
844,105809,0.7628655413506644
845,105816,0.4286599981351258
846,105817,0.7801464957173196
847,105824,0.41284661299689396
848,105832,0.5373865050096203
849,105856,0.6302057849198957
850,105865,0.7482829491113112
851,105899,0.2555053136052732
852,105906,0.7352165886930792
853,105916,0.6057467784490892
854,105923,0.7003733768240373
855,105937,0.2762863284204601
856,105965,0.7297612394888333
857,105966,0.47532867025118697
858,105968,0.7001288959160443
859,105973,0.6723193366209378
860,105976,0.4662801611543941
861,105978,0.49611467949405974
862,105979,0.6056299962846919
863,105991,0.4559413562210459
864,105998,0.3817601436860407
865,105999,0.7146405453270092
866,106000,0.2558473847046677
867,106001,0.5559227247174509
868,106010,0.3110057520698406
869,106011,0.7230160002090138
870,106013,0.4120991069507761
871,106015,0.6885391506190517
872,106026,0.8580298830978946
873,106032,0.691812833158107
874,106035,0.24566255781043034
875,106040,0.73491935714295
876,106041,0.21251949195269904
877,106044,0.831256106173712
878,106053,0.22045117443590123
879,106054,0.8263034437981239
880,106065,0.24581304504642942
881,106081,0.7408691329840943
882,106083,0.4683569759398839
883,106087,0.824568521303658
884,106090,0.5401769063171216
885,106101,0.8550957761786726
886,106102,0.661602097189818
887,106109,0.601749570510552
888,106116,0.41214226678513477
889,106150,0.8855452428254775
890,106155,0.38952331735438195
891,106166,0.8107880430087953
892,106176,0.44303174810818213
893,106189,0.7416142689541008
894,106199,0.5221543180220127
895,106205,0.32985547439876917
896,106206,0.2819282047171925
897,106211,0.8000156779683459
898,106214,0.6482230341403825
899,106216,0.499563836125389
900,106217,0.6471834274287374
901,106225,0.8213489034804478
902,106249,0.7750771966380774
903,106256,0.3910762657165149
904,106258,0.7002536209718597
905,106261,0.6236727995089673
906,106262,0.540195880850097
907,106264,0.8776654196109536
908,106271,0.6958850798769549
909,106276,0.8357951060695125
910,106277,0.27555988205352777
911,106286,0.504039418644779
912,106293,0.7546380682100442
913,106295,0.7833236422580516
914,106296,0.7895029503826735
915,106297,0.3913575440462539
916,106298,0.6810119394088973
917,106311,0.7418084623520991
918,106314,0.7265117155262535
919,106320,0.691263098799765
920,106334,0.43687446236076644
921,106346,0.5848263229140593
922,106347,0.8189574205172957
923,106349,0.5457367370757866
924,106354,0.5310499597463347
925,106360,0.8203143813965103
926,106373,0.3209905162538539
927,106377,0.6647819977929597
928,106386,0.3436537904599548
929,106387,0.5525179547897567
930,106391,0.9064563921744284
931,106401,0.2709945123068591
932,106411,0.4185776747124492
933,106413,0.20377963607528315
934,106426,0.38390687440147464
935,106427,0.47622330911808874
936,106428,0.45456834039585015
937,106434,0.6099879043611687
938,106438,0.6919478282814555
939,106440,0.6180034975838649
940,106441,0.6130110008796628
941,106452,0.34073360176868217
942,106453,0.420411388182907
943,106454,0.7203718105582667
944,106457,0.3450413569534885
945,106484,0.7233241351496245
946,106488,0.35604327947728465
947,106491,0.15968019678490286
948,106514,0.4052397711946717
949,106527,0.5049050864067837
950,106528,0.7907349887725583
951,106529,0.8427133499216791
952,106534,0.32686181417989424
953,106550,0.2531982606769575
954,106577,0.7229471393882274
955,106585,0.5049742657334733
956,106590,0.9693841586382149
957,106607,0.6425485498751614
958,106610,0.6616712160387588
959,106611,0.7278214571417525
960,106612,0.39999561482606527
961,106624,0.8060249237860331
962,106631,0.8707479706011089
963,106647,0.20770286160848928
964,106660,0.3029222102185918
965,106674,0.8395761933434395
966,106687,0.7698724313957758
967,106712,0.550444210317414
968,106713,0.7618311978777167
969,106717,0.5607027227254016
970,106720,0.33968684289271545
971,106721,0.5412097441652339
972,106724,0.503333516407469
973,106735,0.5681171708231237
974,106739,0.5890881194271003
975,106740,0.4566545988999795
976,106754,0.519430302078816
977,106760,0.22335688364039075
978,106761,0.5736291086810257
979,106784,0.3104757174651731
980,106787,0.5574384648652959
981,106797,0.9170004179894153
982,106798,0.4047668214611463
983,106802,0.4074831312837889
984,106803,0.5266829673221607
985,106804,0.12634094534464535
986,106805,0.7540711677391702
987,106810,0.3853005112799279
988,106812,0.2409448177768806
989,106813,0.7066583719170647
990,106817,0.5440914141394054
991,106822,0.7614237724930781
992,106823,0.6753314568865645
993,106827,0.8206431798806495
994,106841,0.6224063980427168
995,106851,0.36963275547295193
996,106852,0.4438484610681934
997,106853,0.41675187756320675
998,106854,0.07874932538004342
999,106861,0.5679993895380974
1000,106873,0.6910948457974412
1001,106877,0.734057070931575
1002,106878,0.8409724786400777
