SK_ID_CURR,TARGET
101200,0.38662925
101204,0.25530502
101211,0.53891385
101213,0.5993625
101223,0.25389662
101225,0.75343853
101237,0.5142006
101243,0.6714474
101244,0.7819038
101258,0.3653161
101259,0.60980976
101268,0.6941701
101269,0.41200048
101271,0.50108397
101279,0.24935342
101281,0.76573074
101287,0.36488324
101292,0.4422216
101294,0.34454086
101296,0.6517622
101297,0.08766235
101299,0.050209597
101301,0.2670162
101305,0.58039135
101308,0.679984
101318,0.11365815
101327,0.72595894
101329,0.13983452
101332,0.3640758
101337,0.35698777
101343,0.38652655
101345,0.23118187
101346,0.18243708
101353,0.17574412
101354,0.6262296
101355,0.71420735
101356,0.22510333
101362,0.7670706
101363,0.8358455
101365,0.23691574
101366,0.57592696
101367,0.7917096
101368,0.057278764
101374,0.6911312
101380,0.15248781
101383,0.34323418
101398,0.17870116
101399,0.6755893
101401,0.77151823
101412,0.5359043
101426,0.44075233
101427,0.7889786
101428,0.64473313
101429,0.76139885
101434,0.16253355
101440,0.733614
101448,0.6714319
101449,0.17293656
101465,0.6826626
101467,0.16956726
101472,0.5068862
101478,0.70755535
101497,0.57577163
101504,0.2962248
101547,0.19248456
101548,0.7111626
101555,0.7331001
101570,0.14036022
101572,0.21670386
101578,0.25002939
101580,0.6654056
101588,0.6274319
101602,0.3696521
101610,0.7590786
101614,0.5768441
101616,0.29643896
101643,0.64555806
101644,0.52703184
101649,0.5844306
101650,0.51556236
101665,0.10848991
101667,0.6500857
101669,0.30390915
101674,0.6262018
101675,0.24296698
101678,0.7470951
101682,0.45600292
101686,0.3046975
101697,0.755751
101700,0.8511815
101711,0.28348097
101714,0.34830472
101715,0.80447114
101728,0.33317313
101732,0.3667659
101757,0.62376
101758,0.63351005
101759,0.3416085
101762,0.14709225
101764,0.41093948
101780,0.83548933
101784,0.16303702
101789,0.12786373
101816,0.57771707
101819,0.6133593
101827,0.06327744
101863,0.48869362
101867,0.63512
101870,0.0979787
101873,0.839243
101878,0.663802
101879,0.47355124
101880,0.14518468
101887,0.4113379
101897,0.23823757
101901,0.6304013
101903,0.806139
101920,0.57949
101921,0.16909048
101922,0.16186427
101961,0.68582845
101962,0.16225019
101971,0.7221005
101976,0.7954575
102002,0.42807442
102005,0.25636193
102007,0.89122564
102017,0.13796364
102019,0.7512995
102029,0.12999485
102051,0.69053304
102052,0.05587745
102054,0.13712724
102062,0.4501496
102067,0.8119499
102068,0.6322412
102070,0.589499
102090,0.60410994
102092,0.2949595
102099,0.6262638
102100,0.32168996
102112,0.76809794
102113,0.15683179
102122,0.8350315
102123,0.18138248
102125,0.29751036
102126,0.825222
102146,0.14646937
102147,0.40941384
102151,0.35680124
102158,0.7048048
102159,0.28470728
102162,0.5842553
102165,0.3691131
102166,0.36620617
102174,0.34691215
102193,0.81822294
102198,0.36523658
102205,0.83909464
102206,0.10469799
102218,0.21545264
102221,0.21131878
102230,0.58341205
102238,0.47236302
102248,0.2815796
102252,0.75091714
102259,0.5692898
102262,0.6947754
102273,0.3554511
102286,0.60524994
102293,0.17315656
102294,0.2904886
102296,0.61032224
102298,0.6416734
102303,0.26773176
102309,0.3322611
102315,0.30721417
102340,0.48516092
102342,0.6428871
102344,0.39959696
102346,0.6013385
102347,0.22945647
102374,0.70710194
102380,0.35637596
102387,0.19457221
102393,0.22823516
102403,0.22996326
102413,0.6533862
102414,0.05261559
102415,0.59465545
102416,0.6703615
102439,0.25014642
102441,0.30413774
102443,0.099149525
102444,0.6425463
102445,0.6200523
102448,0.5488907
102449,0.6981301
102450,0.7941102
102456,0.49115023
102458,0.7259103
102459,0.6577731
102465,0.47019216
102470,0.8287116
102471,0.23443006
102475,0.5109293
102476,0.67132866
102506,0.5967123
102509,0.29792562
102519,0.42369822
102522,0.4379847
102545,0.3919656
102549,0.3678555
102562,0.047597956
102563,0.37445098
102568,0.30017164
102582,0.6444742
102592,0.21077824
102597,0.5954812
102605,0.21803352
102614,0.32876354
102617,0.40333506
102634,0.385668
102652,0.083963074
102655,0.06195635
102671,0.6148068
102694,0.80819947
102701,0.5577651
102703,0.09703195
102704,0.1496046
102713,0.105708554
102720,0.6122966
102731,0.07991747
102733,0.30041242
102749,0.67929465
102755,0.5241696
102763,0.09297238
102770,0.65503085
102772,0.7464344
102799,0.6063434
102838,0.16000997
102854,0.23889737
102862,0.75557315
102863,0.38541508
102867,0.1384297
102868,0.27199617
102878,0.5889512
102887,0.21132955
102898,0.78617084
102904,0.6855422
102912,0.5158398
102919,0.24189271
102927,0.37753028
102932,0.354231
102933,0.6563072
102935,0.14497468
102958,0.55238414
102969,0.72754997
102971,0.15024357
102975,0.2715116
102979,0.22026205
102982,0.091869004
102987,0.7931534
102989,0.43890643
102995,0.53706974
102996,0.11175509
103000,0.3070072
103001,0.49083927
103004,0.21675107
103010,0.08795394
103025,0.8745918
103029,0.30817732
103046,0.58443683
103056,0.18824086
103062,0.5867866
103078,0.26103568
103083,0.13223746
103092,0.42195025
103096,0.5761412
103097,0.6520736
103102,0.82077664
103112,0.46611768
103132,0.1805921
103144,0.44075516
103145,0.6033511
103146,0.04377216
103147,0.47058442
103158,0.2043663
103171,0.434061
103173,0.26809496
103184,0.20050305
103195,0.6317778
103196,0.5477926
103206,0.11477255
103230,0.6891784
103231,0.7843773
103232,0.10909992
103239,0.8246775
103240,0.717819
103243,0.2979379
103252,0.6998589
103258,0.50442654
103259,0.7065553
103279,0.1903389
103280,0.041434083
103286,0.44150326
103287,0.8783863
103290,0.11168359
103298,0.37903148
103315,0.06960425
103319,0.24036391
103334,0.682945
103336,0.6258672
103345,0.37468466
103368,0.2701815
103371,0.6785853
103377,0.16101488
103398,0.19400951
103404,0.57387227
103408,0.642275
103410,0.32611513
103418,0.19626933
103420,0.6674548
103432,0.50248456
103433,0.11873615
103436,0.119712755
103440,0.065613106
103453,0.26730677
103459,0.46067125
103460,0.34150508
103461,0.084334195
103462,0.3407614
103473,0.7707846
103474,0.08629956
103475,0.7293023
103478,0.56787217
103480,0.6281605
103484,0.16039312
103494,0.59511507
103513,0.5726957
103515,0.31955317
103516,0.82199204
103525,0.6279838
103541,0.6109088
103544,0.111820266
103562,0.8751191
103570,0.8597898
103572,0.64006275
103574,0.13731022
103575,0.23183464
103591,0.62852806
103594,0.2572238
103609,0.6613822
103613,0.7214841
103614,0.53987277
103615,0.08619821
103624,0.40597445
103625,0.7437312
103628,0.69725174
103629,0.091045015
103647,0.61470973
103648,0.7113543
103651,0.2672949
103658,0.16313563
103668,0.41875228
103669,0.36111546
103676,0.40196183
103682,0.2969851
103683,0.6484813
103689,0.16340591
103725,0.3729201
103733,0.53292924
103744,0.19050683
103762,0.7460795
103771,0.8719776
103773,0.05377533
103783,0.39446682
103784,0.6810539
103808,0.15370272
103812,0.45058668
103813,0.6806381
103814,0.41916785
103818,0.674455
103824,0.20143269
103828,0.16321628
103830,0.857543
103840,0.110813074
103842,0.66837466
103847,0.65420884
103848,0.72254014
103851,0.247177
103854,0.64947784
103857,0.7492169
103861,0.15042013
103862,0.6745718
103865,0.40928692
103870,0.14763318
103876,0.35468408
103891,0.84600866
103908,0.51983315
103914,0.71022904
103918,0.4165718
103940,0.2160518
103963,0.641048
103966,0.5270043
103971,0.73381984
103980,0.68517876
103984,0.56323093
103985,0.49761155
103998,0.8638074
104019,0.15292636
104026,0.09978759
104035,0.5349454
104044,0.65491414
104045,0.59896195
104047,0.62448514
104051,0.10108459
104058,0.31518498
104063,0.1812196
104066,0.7532197
104087,0.36136335
104089,0.584863
104095,0.1878542
104098,0.68626004
104104,0.19527923
104110,0.8626975
104120,0.3906976
104122,0.21250018
104131,0.3924122
104132,0.56533253
104135,0.22956777
104136,0.17013551
104149,0.5728194
104150,0.39111733
104156,0.80163574
104165,0.7397856
104175,0.23972952
104179,0.68300194
104184,0.76952726
104206,0.25442216
104216,0.86048
104230,0.75954545
104257,0.18783681
104272,0.4092547
104273,0.33356157
104278,0.26537782
104294,0.42256558
104295,0.39785814
104297,0.33011428
104298,0.1943379
104308,0.38751146
104318,0.2662925
104319,0.72402954
104320,0.5630195
104327,0.708936
104334,0.6006481
104344,0.54375404
104350,0.14705881
104351,0.7050642
104354,0.65940243
104369,0.74466115
104376,0.6668467
104381,0.46921223
104384,0.61700034
104391,0.3265015
104394,0.523327
104398,0.80628943
104402,0.15767533
104408,0.60818285
104409,0.13968715
104410,0.82762706
104412,0.42562857
104417,0.63397664
104424,0.48239666
104426,0.19545114
104435,0.45272723
104445,0.2664943
104458,0.0761227
104460,0.21624628
104466,0.19117177
104472,0.6434167
104473,0.6104122
104479,0.15189038
104480,0.22464913
104482,0.45324692
104499,0.09783739
104501,0.18669009
104502,0.15265583
104506,0.71875167
104510,0.033036053
104512,0.6010475
104520,0.7296031
104528,0.53086907
104529,0.19593042
104541,0.33718124
104578,0.16068247
104584,0.57430476
104588,0.7195494
104602,0.72008526
104610,0.12434813
104611,0.48831743
104618,0.62180716
104620,0.23801275
104622,0.2073716
104624,0.4604003
104625,0.5198631
104634,0.558227
104639,0.616437
104646,0.14660084
104647,0.43661958
104652,0.23966959
104670,0.67370707
104677,0.16514856
104685,0.68047094
104691,0.37164852
104696,0.557673
104699,0.110963546
104712,0.7956188
104714,0.10439569
104717,0.6674101
104718,0.3305053
104740,0.3129374
104741,0.19206722
104743,0.06619208
104744,0.3845027
104747,0.53670704
104767,0.40242156
104772,0.8278072
104776,0.6762375
104779,0.33981204
104814,0.2023792
104815,0.33554807
104830,0.4187691
104831,0.63534975
104833,0.5515283
104839,0.14038259
104840,0.36415893
104860,0.67383885
104861,0.089175835
104866,0.6257666
104870,0.13658723
104877,0.53550714
104878,0.12636414
104879,0.19519137
104880,0.6286327
104899,0.102287695
104906,0.38742056
104907,0.50472516
104913,0.5747555
104916,0.6669384
104921,0.39530572
104930,0.35330686
104931,0.78103244
104936,0.34377563
104937,0.347385
104942,0.15225512
104943,0.5897765
104969,0.38184658
104972,0.77490044
104988,0.7778201
105013,0.17010714
105015,0.21243131
105019,0.3888854
105027,0.26868457
105030,0.5177646
105035,0.86990196
105041,0.19215743
105051,0.7358281
105056,0.49877253
105067,0.8757579
105071,0.41961876
105072,0.31496322
105074,0.71945065
105091,0.43739218
105101,0.254248
105103,0.3963515
105134,0.45887268
105139,0.23860872
105142,0.6763638
105146,0.37898922
105163,0.70118666
105168,0.46009517
105172,0.16654319
105176,0.8638082
105195,0.4232709
105196,0.77313197
105197,0.10050206
105203,0.4585801
105223,0.5914517
105227,0.5689927
105228,0.19587645
105230,0.71563333
105231,0.6991596
105239,0.3553559
105242,0.70848954
105244,0.42471734
105245,0.317676
105248,0.20576024
105249,0.19401138
105266,0.7726316
105271,0.7741595
105276,0.48046795
105282,0.18260275
105292,0.70680124
105297,0.059269443
105332,0.45626068
105333,0.08892663
105343,0.37770176
105344,0.26490617
105345,0.65332377
105357,0.38334134
105359,0.60108733
105366,0.42767635
105367,0.2934849
105370,0.028594682
105377,0.47640133
105390,0.24925576
105399,0.18593591
105403,0.6686818
105404,0.31584993
105414,0.13002339
105417,0.34438854
105425,0.8218483
105452,0.8139094
105454,0.6964098
105456,0.5859288
105470,0.23862834
105471,0.5624521
105483,0.60276014
105493,0.75871646
105508,0.69819075
105514,0.5522057
105515,0.14021625
105528,0.81329584
105529,0.12536894
105531,0.3257569
105532,0.3385789
105558,0.27478755
105574,0.14943662
105578,0.070218764
105584,0.89407015
105595,0.3783571
105617,0.58090585
105618,0.3578203
105621,0.27163124
105625,0.51069695
105629,0.3588528
105630,0.030822253
105634,0.24718323
105635,0.2506118
105641,0.71338063
105647,0.9090338
105648,0.66844994
105655,0.33465663
105657,0.31170747
105672,0.7147408
105678,0.7444091
105682,0.52058154
105691,0.2599769
105692,0.39935547
105706,0.30601287
105712,0.24959989
105720,0.33810797
105734,0.16519685
105735,0.24417083
105736,0.68612194
105737,0.049123686
105738,0.68199384
105740,0.85937977
105744,0.20682077
105747,0.5485132
105749,0.70788103
105754,0.3559623
105758,0.55862904
105760,0.36293086
105767,0.79061836
105784,0.62336373
105791,0.24069671
105802,0.7081144
105807,0.7195665
105809,0.18046232
105816,0.6372986
105817,0.16090482
105824,0.71865124
105832,0.5277009
105856,0.09532022
105865,0.2222232
105899,0.7785283
105906,0.4036395
105916,0.2979899
105923,0.3659139
105937,0.593192
105965,0.2355174
105966,0.6705758
105968,0.41890827
105973,0.47775736
105976,0.66084003
105978,0.6893165
105979,0.25133166
105991,0.5314064
105998,0.64593154
105999,0.26398674
106000,0.82129693
106001,0.26433384
106010,0.8563765
106011,0.22140503
106013,0.6678788
106015,0.20915033
106026,0.13851331
106032,0.13830125
106035,0.7661628
106040,0.60224205
106041,0.7199613
106044,0.23916928
106053,0.7389846
106054,0.3216061
106065,0.70529544
106081,0.5080829
106083,0.40220687
106087,0.25250128
106090,0.46954662
106101,0.25766197
106102,0.64399403
106109,0.45716706
106116,0.65572333
106150,0.13256271
106155,0.6630172
106166,0.18779115
106176,0.6518716
106189,0.15019774
106199,0.67097974
106205,0.73403114
106206,0.7111363
106211,0.14674987
106214,0.18237378
106216,0.31073278
106217,0.37648878
106225,0.35982552
106249,0.29607138
106256,0.52246755
106258,0.34714848
106261,0.53572166
106262,0.41028264
106264,0.13457286
106271,0.30576032
106276,0.16713971
106277,0.6587526
106286,0.54481804
106293,0.33319655
106295,0.17376678
106296,0.11995255
106297,0.61998475
106298,0.5767672
106311,0.37126565
106314,0.40085754
106320,0.13521492
106334,0.533791
106346,0.40822107
106347,0.41444743
106349,0.56955063
106354,0.6048093
106360,0.074191555
106373,0.5880949
106377,0.27956557
106386,0.6998334
106387,0.38587758
106391,0.12827174
106401,0.78854865
106411,0.6262478
106413,0.83077174
106426,0.8012128
106427,0.74308234
106428,0.6714569
106434,0.36450282
106438,0.4254672
106440,0.16720955
106441,0.3448127
106452,0.7346726
106453,0.65970266
106454,0.30823722
106457,0.6649293
106484,0.30746245
106488,0.6053649
106491,0.788492
106514,0.6263389
106527,0.6238104
106528,0.34191662
106529,0.08006973
106534,0.7946545
106550,0.83597934
106577,0.54279923
106585,0.7200907
106590,0.085059054
106607,0.3885934
106610,0.3437213
106611,0.4182997
106612,0.6045686
106624,0.22772288
106631,0.13409689
106647,0.8340558
106660,0.70148045
106674,0.050617117
106687,0.18796065
106712,0.35526887
106713,0.1639612
106717,0.56226456
106720,0.6784321
106721,0.46971762
106724,0.3206067
106735,0.71296155
106739,0.46065745
106740,0.5428987
106754,0.3206637
106760,0.87602985
106761,0.6936485
106784,0.66926795
106787,0.73318684
106797,0.09814725
106798,0.52092767
106802,0.68224967
106803,0.4667396
106804,0.7741515
106805,0.072826125
106810,0.7209007
106812,0.7140314
106813,0.45036736
106817,0.48518798
106822,0.40443197
106823,0.3032574
106827,0.14085962
106841,0.25280586
106851,0.5539755
106852,0.29831123
106853,0.77649224
106854,0.92674917
106861,0.5736678
106873,0.3189638
106877,0.2441361
106878,0.11507684
106881,0.54756296
106900,0.114186995
106906,0.2980024
106907,0.5289673
106914,0.71502554
106916,0.68464977
106924,0.15554725
106931,0.2733716
106936,0.67472744
106937,0.6934543
106938,0.23410653
106939,0.6350239
106943,0.44706213
106944,0.5214994
106967,0.33725563
106980,0.34468022
106986,0.6779945
106987,0.23989543
106990,0.2046371
107013,0.23886342
107023,0.6882669
107033,0.4893794
107037,0.72078586
107048,0.279646
107071,0.39508957
107081,0.13581194
107113,0.56658685
107130,0.2098503
107131,0.35384077
107145,0.56699926
107156,0.67038584
107219,0.58141804
107222,0.6041368
107223,0.8605268
107232,0.77775955
107245,0.36796826
107246,0.3432238
107247,0.5793887
107256,0.07013827
107259,0.19878656
107260,0.08236719
107279,0.79363626
107280,0.54897386
107281,0.41024825
107285,0.30296767
107329,0.0919495
107337,0.73119605
107349,0.57230675
107350,0.16689408
107351,0.123656385
107359,0.7268423
107391,0.45461467
107394,0.51892734
107395,0.33161974
107406,0.2974777
107416,0.43128487
107417,0.1143754
107418,0.5507236
107419,0.26725945
107444,0.11384754
107445,0.3212632
107446,0.5898704
107460,0.71603036
107470,0.39218852
107475,0.2915132
107520,0.44919798
107526,0.65380406
107527,0.1755705
107530,0.108044825
107532,0.5862878
107534,0.6082383
107535,0.43340898
107554,0.762346
107556,0.1660591
107559,0.8009915
107561,0.22124662
107564,0.6026115
107566,0.28599665
107571,0.38468784
107590,0.7407626
107602,0.6923732
107625,0.708261
107626,0.89323914
107635,0.12109888
107636,0.32843575
107645,0.3670428
107652,0.76219857
107655,0.24607708
107668,0.3609328
107670,0.3972591
107677,0.11263142
107680,0.79380673
107683,0.7070476
107684,0.19981068
107691,0.5144094
107692,0.65688276
107703,0.3481858
107709,0.0716153
107710,0.6789892
107721,0.74689853
107725,0.77868116
107727,0.58776766
107739,0.34127206
107740,0.3567923
107741,0.3601951
107747,0.23464973
107765,0.812199
107768,0.03172527
107775,0.7342819
107782,0.86305267
107790,0.28501663
107801,0.35952047
107807,0.19074668
107811,0.34947792
107817,0.43730962
107826,0.35704592
107838,0.62335503
107839,0.2396944
107843,0.67815304
107847,0.48887494
107849,0.72516227
107850,0.6872355
107867,0.5786677
107871,0.5617644
107908,0.2176868
107913,0.3007028
107927,0.23920245
107931,0.30962816
107955,0.20865183
107962,0.62540066
107977,0.35318974
107978,0.3224433
107993,0.18429334
108010,0.50138193
108016,0.46834046
108018,0.9317253
108027,0.672593
108045,0.83885884
108069,0.7571777
108082,0.07930922
108089,0.49571228
108092,0.2660742
108106,0.23500745
108112,0.5873225
108120,0.6583265
108122,0.77649033
108135,0.38098976
108170,0.262483
108171,0.62559843
108177,0.119254425
108180,0.6285283
108183,0.18839177
108184,0.111846976
108185,0.56593645
108192,0.6212964
108195,0.7176557
108196,0.7565642
108218,0.222771
108219,0.57700574
108243,0.60093266
108249,0.08467191
108251,0.46577698
108274,0.29869196
108280,0.8716494
108289,0.49122
108292,0.38057122
108295,0.33556288
108327,0.17594688
108332,0.26576898
108346,0.34527776
108349,0.763809
108353,0.33837092
108362,0.1716139
108363,0.29264298
108377,0.84214705
108378,0.61491764
108381,0.2361931
108383,0.82818073
108390,0.64299005
108407,0.14620262
108408,0.36082274
108411,0.3240125
108412,0.15259181
108419,0.2024641
108436,0.8190308
108437,0.7329231
108438,0.57477945
108441,0.23727626
108448,0.24887599
108449,0.616742
108466,0.23417297
108467,0.68279237
108473,0.42133465
108474,0.51097447
108476,0.30677342
108479,0.16293257
108486,0.0668944
108493,0.33814728
108501,0.4880404
108506,0.79421866
108510,0.27066883
108511,0.3579307
108514,0.64835006
108517,0.07994427
108519,0.6509879
108522,0.23368533
108548,0.51914966
108554,0.347432
108555,0.6078313
108559,0.27946967
108562,0.120014854
108571,0.6566493
108572,0.5569019
108579,0.5600956
108583,0.2027951
108584,0.0398612
108592,0.19910252
108602,0.095137626
108609,0.1500916
108613,0.6434227
108616,0.32502112
108618,0.42465398
108620,0.25403085
108643,0.23838988
108649,0.12185821
108654,0.5840394
108655,0.15463892
108656,0.11995392
108667,0.6014479
108668,0.54684925
108682,0.62587804
108690,0.51828724
108691,0.6226789
108692,0.68799084
108695,0.36998346
108699,0.42455968
108710,0.67703915
108718,0.7122428
108739,0.693876
108740,0.10562701
108741,0.19921821
108742,0.5040693
108763,0.04338289
108767,0.61674094
108769,0.85476935
108779,0.77986497
108788,0.21942005
108801,0.18802826
108802,0.36113456
108810,0.42295012
108811,0.12905915
108813,0.08470682
108814,0.74966913
108825,0.35615057
108826,0.67070514
108830,0.4973616
108834,0.41709003
108852,0.21872304
108887,0.66975343
108901,0.7012223
108908,0.16676159
108910,0.5844276
108920,0.39743736
108922,0.19978015
108929,0.7546299
108930,0.4037258
108937,0.52538896
108938,0.2771877
108943,0.6488392
108948,0.3783633
108953,0.71341074
108956,0.5971874
108965,0.100930445
108985,0.719028
108986,0.6849955
108987,0.23782782
108990,0.080011986
108991,0.50011456
108993,0.6633591
109000,0.7051694
109001,0.6585419
109012,0.88305634
109014,0.6471525
109015,0.56540364
109021,0.2617985
109037,0.49596703
109042,0.74206537
109044,0.35286456
109046,0.9352472
109064,0.051060032
109084,0.6147841
109086,0.27827358
109092,0.04428566
109093,0.4649258
109100,0.6630649
109101,0.019427408
109110,0.27768722
109114,0.7475813
109126,0.7268957
109152,0.33428213
109162,0.5003007
109167,0.5784247
109168,0.45346302
109169,0.15361527
109179,0.5564895
109184,0.4800806
109191,0.71016574
109192,0.5999218
109193,0.15054306
109196,0.7333902
109206,0.24308741
109210,0.28236243
109244,0.35300624
109249,0.21628685
109273,0.28909713
109276,0.7093026
109281,0.6343279
109287,0.6830205
109297,0.70103806
109298,0.4271081
109306,0.24524373
109309,0.42225775
109321,0.8102295
109328,0.6737659
109336,0.058160637
109342,0.2987382
109346,0.17206371
109347,0.41848737
109348,0.45479134
109362,0.65937674
109363,0.33588046
109367,0.18365479
109370,0.050182465
109393,0.74102855
109405,0.14618698
109413,0.66292447
109414,0.9319165
109421,0.29631132
109427,0.63294363
109428,0.46521994
109429,0.8045284
109437,0.111388355
109443,0.2123472
109461,0.39605403
109468,0.6742823
109469,0.2553238
109471,0.60595316
109479,0.5010636
109484,0.069919884
109501,0.32246488
109505,0.8269851
109535,0.29314244
109539,0.20556656
109544,0.5168306
109545,0.19346653
109551,0.7784767
109553,0.5453302
109555,0.38875297
109561,0.47752988
109580,0.16062559
109583,0.8674705
109593,0.78304005
109604,0.6560511
109620,0.35657823
109635,0.1848785
109637,0.81559587
109638,0.66723436
109642,0.51857036
109649,0.18755525
109652,0.40129995
109656,0.24189681
109663,0.39009094
109696,0.61570466
109700,0.80885077
109709,0.6507442
109735,0.24476065
109740,0.32214943
109741,0.40670922
109749,0.6193406
109764,0.08694132
109771,0.5403366
109772,0.07680435
109773,0.8300722
109798,0.28835163
109802,0.6990398
109804,0.2528187
109813,0.44331405
109818,0.37312376
109848,0.603193
109850,0.11352413
109851,0.16366357
109855,0.1837918
109871,0.7840922
109877,0.46081033
109883,0.20557186
109886,0.04980767
109905,0.6707299
109936,0.7781767
109950,0.71818227
109958,0.60703
109959,0.65357745
109969,0.21463713
109971,0.18045442
109984,0.133286
109985,0.8015654
109988,0.3979608
109992,0.65920293
110005,0.39019617
110009,0.38697883
110011,0.76063937
110014,0.4348859
110026,0.29272172
110042,0.40212134
110058,0.13950022
110069,0.5083694
110080,0.059426326
110087,0.490037
110091,0.35802016
110094,0.51299167
110098,0.71680176
110105,0.35857168
110117,0.4348437
110136,0.61387265
110138,0.7556729
110149,0.6987948
110164,0.6226051
110202,0.7619024
110212,0.4863304
110226,0.08130001
110236,0.19270326
110249,0.27249226
110257,0.6313831
110258,0.2504592
110277,0.08011887
110282,0.2738167
110284,0.42105386
110286,0.45241132
110289,0.07785332
110304,0.1972684
110319,0.57620496
110324,0.7175299
110326,0.29072472
110335,0.22485313
110337,0.6513078
110338,0.24904114
110343,0.34248728
110345,0.07181032
110347,0.69515043
110355,0.09626546
110359,0.47688422
110360,0.6152966
110364,0.48764843
110371,0.53289694
110372,0.43585536
110376,0.43300074
110379,0.7350731
110380,0.55217755
110393,0.195851
110401,0.8488652
110406,0.3047416
110411,0.34122097
110416,0.07887642
110420,0.30764008
110443,0.32657298
110465,0.16302173
110468,0.26190448
110469,0.66565955
110471,0.7273677
110487,0.85016286
110491,0.7381553
110504,0.58618397
110547,0.40613005
110550,0.3628086
110559,0.6820501
110578,0.67801666
110582,0.33565378
110590,0.22385888
110598,0.4163514
110601,0.88877624
110602,0.19282828
110604,0.4634136
110625,0.6795423
110626,0.7038337
110636,0.7715469
110637,0.48571628
110638,0.67963547
110646,0.26015475
110648,0.28631237
110652,0.23693918
110681,0.47705707
110682,0.6906577
110687,0.7299867
110691,0.155655
110694,0.537739
110695,0.26775923
110696,0.7846666
110708,0.17457387
110710,0.14792986
110717,0.41986388
110730,0.55995536
110740,0.08174379
110742,0.35457495
110747,0.49116132
110761,0.2727508
110766,0.2185466
110769,0.26509002
110774,0.43692833
110803,0.1069133
110805,0.34572175
110809,0.7157315
110827,0.4973485
110832,0.2370017
110839,0.56872857
110859,0.70867705
110861,0.2114908
110863,0.7242391
110865,0.6368681
110881,0.70217925
110889,0.24881983
110891,0.22090654
110894,0.08588741
110895,0.5827458
110907,0.83573216
110914,0.34940195
110933,0.14698882
110934,0.10956071
110937,0.25645873
110953,0.13924602
110954,0.7392003
110958,0.7653694
110970,0.5177854
110974,0.64082175
110977,0.41611868
110989,0.12421193
110993,0.8675837
110994,0.65972644
111018,0.15655403
111019,0.21356088
111030,0.26609638
111032,0.55888146
111041,0.21526504
111045,0.34202424
111048,0.24917944
111052,0.40536466
111070,0.7981077
111084,0.63689774
111091,0.68100893
111104,0.15134029
111108,0.33453655
111112,0.19413961
111127,0.040805664
111142,0.74799526
111146,0.84180814
111165,0.40639538
111168,0.33555368
111169,0.8248832
